pm10_standard,pm25_standard,pm100_standard,pm10_env,pm25_env,pm100_env,particles_03um,particles_05um,particles_10um,particles_25um,particles_50um,particles_100um,time
0,0,0,0,0,0,132,33,2,0,0,0,2021-01-04 10:26:01.223237
0,0,0,0,0,0,102,32,2,0,0,0,2021-01-04 10:27:01.265063
